Rating,Review Text,Review Date
5 stars,A very good & convenient services & get my errands going at a reasonable cost.,2 months ago
5 stars,Nice easy and affordable price to rent a car,a month ago
5 stars,I’m lucky that the car around my area are always clean and the petrol level is above 1/4. Been recommend to my friend/colleagues. Hope every drive keep the car like their own.,2 years ago
5 stars,I see a GetGo car almost everyday! Nice looking app and my wife uses it for marketing in the morning!,2 years ago
5 stars,Easy to use and good conditions of cars,a month ago
4 stars,Seamless experience with getgo and easy to use with endless choices to choose from,a month ago
5 stars,Love the user guide for the car from start up to details top up fuel. It user friendly and car quality is good and comfortable. Suitable for family outing,a year ago
5 stars,"Pricing is very reasonable (peak/off peak),👍 inclusive of fuel. Mileage different charges same like others company.
Pricing doesn't increase due festival season (e.g",2 years ago
5 stars,Easy to use,a month ago
5 stars,Great for running quick errands during rainy days!,2 months ago
1 star,terrible service. I am signing up on behalf of an elder hence i use the manual service to register. 4 days and i am still stuck with getting my documents being verified. they ask for photos,a year ago
5 stars,"Love the  booking by 15 minutes interval.
Love the 10mins grace period.
Love the 1hr auto extension by 15minutes interval. …",a year ago
5 stars,Great experience with Getgo. Fast and reliable customer service,2 months ago
5 stars,easy to us; decent pricing. love it,a month ago
5 stars,Convenient and affordable,2 months ago
5 stars,Fantastic car sharing service. It's such a breeze to use,2 years ago
5 stars,Excellent customer service and great experience using GetGo,a month ago
5 stars,The costumer service team performed a very good job.,a month ago
5 stars,Convenience of having your own car without having to own one,2 months ago
4 stars,Reliable and convenience. Just hope that more location will be provided.,2 months ago
4 stars,Cars are placed at neighbourhoods which is easily accessible.,2 months ago
5 stars,Tip,2 years ago
5 stars,Efficient and convenient to use with many good promos always!,2 months ago
3 stars,I was told to verify my face several times before i can book.,2 months ago
5 stars,GetGo made me feel like a car owner myself & the best part is,2 years ago
5 stars,use since first launch,2 months ago
4 stars,Decent cars for rental from your house,a month ago
5 stars,Good rental system. Cars are new,2 months ago
1 star,Wrongfully deducted my account and charged me $50 dollars extra for late return when i cant even extend the booking on my end. Had to dk a troublesome process of explaining myself and applying for a waver of the extra fee. Wont be using this service again.,a year ago
5 stars,a clean and enjoyable drive and most importantly hassle free,2 months ago
5 stars,I like the platform as it gives me the flexibility to use a car as and when I need. Price is very reasonable as compared to owning your own car. keep up the good quality of the vehicle.,a year ago
1 star,Definitely won’t recommend this car sharing to anyone else. Other car sharing app is way better than theirs . SUX,7 months ago
5 stars,Love the ease of booking and the great customer service.,a month ago
4 stars,Whenever I've issues the customer service officers will never fail to render assistance to me .,a month ago
5 stars,Very convenient and the app is easy to use!,a month ago
5 stars,"Car well maintained. (PRIORITY)
Fast response during live chat.
Rate is affordable in my opinion. …",2 years ago
5 stars,Theres cars around where I live,a month ago
5 stars,One of the car sharing app. Friendly user,2 months ago
5 stars,Great App and service,a month ago
4 stars,The team is fast to respond to your urgent needs,a month ago
5 stars,Easily getting around without have to own a car 👍🏻 …,a month ago
4 stars,Best option for having a self driven car in Singapore,2 months ago
5 stars,Provide a great convenience for a seamless use. Handy locations within neighbourhood. Cars are generally in good conditions. Hassle free process. Great customer service and follow up services!,2 years ago
4 stars,Pleasant experience,2 months ago
5 stars,GetGo make me worried no more!😉. It was so easy to book a ride nearby your MSC to shop your groceries,a year ago
5 stars,Really love how easy it is to book and get the car. The car is clean and well maintained. Hope GetGo keep up the good work in maintaining the car in a good and clean condition!,a year ago
5 stars,Has always been a convenience to use getgo! Amazing!,a month ago
2 stars,A booking was accidentally made once without any confirmation sent to me.. i was charged for not even using the car or even aware that i made a booking.. chat with personnel once i realised and the booking was ongoing.. personnel does answer ur question but just keep repeating u hav to pay,a year ago
5 stars,My go-to car sharing for your errands or you need a car without the hassle of thinking how much you should top up for car fuel and all. Convenience is definitely the key for GetGo cars. Kudos!,2 years ago
5 stars,Saved me alot of time and money especially as my travels are quite long.,a month ago
4 stars,Good location & need to improve on the car maintenance,a month ago
2 stars,I would love giving 5 stars but too bad,2 years ago
3 stars,Been a great experience so far while enjoying the conveniency.,2 months ago
5 stars,A very hassle free experience and convenience whenever the needs arises,2 months ago
5 stars,Response to queries are always quick and reliable. Trustworthy platform,2 months ago
4 stars,GetGo is easy to use and solves my transportation problems.,2 months ago
5 stars,Very convenient and easy to use car sharing. Will be great if there are more car models available in my area! Great way of car sharing and reasonable price.,a year ago
4 stars,Handy when you just need a vehicle to run errand,a month ago
5 stars,Affordable prices for a car sharing service.,2 months ago
4 stars,So far all car is ok,2 years ago
3 stars,There are more education needed,4 weeks ago
5 stars,I finally found a car-sharing app which is easy to book,2 years ago
5 stars,Very convenient,2 months ago
5 stars,Been using Getgo since their early introduction and I gotta say the cars in my neighbourhood are always clean and good running condition! Gotta give kudos to Getgo and team for providing me with such convenient access to driving. So far so good! Thanks Getgo!,2 years ago
5 stars,I instantly fall in love with GetGo Carsharing. Its not just a freedom to drive,2 years ago
4 stars,Getgo is convenient to use and would love to continue using.,a month ago
5 stars,Very convenient,a year ago
5 stars,Love the available cars at my nearest carpark.,2 months ago
5 stars,Very convenient and easy to use booking system,2 months ago
5 stars,The app is user friendly and occasionally do get promotional codes. However,a year ago
5 stars,Easy to use. Value for money. Reliable.,a month ago
5 stars,"GetGo Carsharing is a very popular car rental company ,There is no need to deposit money,no need to pay for fuel,and you can drive on any date any time,as long as no one makes a reservation,it is a dream that can solve the dream of owning a car in singapore.",a year ago
5 stars,Convenient booking and cashless fuel top-up.,2 months ago
5 stars,very good very smooth very fast car vroom vroom,2 months ago
5 stars,Competitive price and variety of car choices.,2 months ago
5 stars,Great CarSharing,2 months ago
5 stars,getgo is simple to use,2 months ago
3 stars,In Bukit Batok St 31 to St 34 I hoped you can put 1 or 2 7 seaters in our area.If you want customer feedback make sure to look into it if not what the point of giving feedback and why from 9am onward it's consider as peak period i don't see any reason why you implement this peak period,a month ago
5 stars,Convenient and easy to travel.,a month ago
4 stars,Quick and easy to use,a month ago
5 stars,All is good so far,a month ago
5 stars,Convenient,a month ago
5 stars,Practical way of deiving a car,2 months ago
1 star,First time use get go,a year ago
4 stars,Vehicle provided in good condition and clean.,a month ago
5 stars,Very convenient. Livechat replies very fast and efficient.,a month ago
5 stars,App is easy to use and bring convenience to life!,2 months ago
5 stars,Great experience with several trips for weekend outing! It is quite easy to locate GetGo car sharing and no need to worry difficult to catch the taxi.,a year ago
5 stars,Good to have GETGO in Singapore.... Hassle free car sharing and near to you.For my area Yishun St 71....need more car choice bigger MPV like Renault Grand Scenic. Better if they have mini van for those need to transport bulky …,2 months ago
1 star,Buggy app,11 months ago
1 star,Despite my initial good experience,a year ago
4 stars,Convenient and easy car sharing experience,a month ago
5 stars,Very efficient,2 months ago
5 stars,Best app so far for car renting. Hassle free easy to understand and loads of car to choose from. Thumbs up guys for maintaining the fleet great job so far!!!!,a year ago
1 star,Cockroach infested cars,a year ago
5 stars,Clean car always and very convenient,2 months ago
3 stars,Its convenient and spacious cars. However,a year ago
5 stars,Mostly clean and very well maintained cars. Car rent price is affordable. Milage was updated to $0.39/km but that’s Ok considering the oil price nowadays. Overall recommended 👍🏻 …,a year ago
5 stars,I have chosen GetGo time and again since they have proven to be reliable for the convenience provided in terms of their cars allocation and their hybrid varieties which is a win win situation at anytime,2 years ago
5 stars,Very convenient and easily available cars..,a month ago
5 stars,The car was smooth n very good.,2 months ago
2 stars,Don’t fall for their paid advertisements on youtube and google. Phone number listed is from Malaysia and their customer service is non-existent. Parked car blaring in the middle of the night cuz previous user left it there. Their management is horrible,a year ago
5 stars,Easy to use service,2 months ago
3 stars,Sometimes good sometimes not. Why is because they re slow,2 months ago
5 stars,Great for running errands and grabbing a quick supper.,a month ago
5 stars,Very convinent carsharing service to use.,a month ago
5 stars,Excellent service by the support team. Highly recommended,a month ago
1 star,GetGO charged me more than i was suppose to be charged...NOTHING was indicated on why i was charged for an additional of $50...its so realiable and absurd..definitely will not use them again...and i want to ensure that i dont need a $50 credit to be in the getgo account!!!,11 months ago
5 stars,By far the best app to use. Loving it so far,2 months ago
5 stars,Great service and useful app in Sg,a week ago
3 stars,Interior cleanliness need to be improve compare to last time,2 months ago
5 stars,Very reliable and easy to find in all places,2 months ago
4 stars,Been renting from this platform for quite a number of time. Easy booking process and conveniently located. Only downside is the exterior cleanliness of the car is sometimes much to be desired....,2 years ago
5 stars,Would decrease the platform fee and give more promos,a month ago
1 star,I made a booking from 4-5pm. Reached the carpark car cannot find so I walked the entire carpark still cannot find. Contacted live chat they did not reply for 1h. At 5pm i saw the car returned and i was charged for 2 of the inconsiderate guys usage. Pls do not use their services.,a year ago
1 star,"Worst platform ever.. with horrible non-existent customer service!
Did a referral during CNY and never ever got the referral fee for either parties.. Wrote in more than 5 times without response.. and when there was a response",a year ago
5 stars,You know the frustration when the family’s car is not available and you need a car? GETGO is the solution!! Affordable rental pricing and easy payment methods!! I just wish there would be more cars in my area 🥲 …,2 years ago
5 stars,easy to book,2 months ago
1 star,"ABSOLUTELY WORST CARSHARING APP EVER.....
booked one Mazda and battery had a battery problem",a year ago
5 stars,Very convenient car sharing service.,2 months ago
4 stars,Have been using for years… easy and good to use,2 months ago
1 star,Bad and slow customer service,6 months ago
5 stars,Easy platform to rent and return car.  The car need a bit of maintenance on cleaning the exterior and interior from time to time.  Overall I am happy with the service.,2 years ago
5 stars,Thank you so much for $3 promo code,2 months ago
5 stars,It has been a good experience with getgo and I personally like it,2 months ago
5 stars,have used multiple platforms for renting cars,a year ago
1 star,Cars are not safe to drive,9 months ago
4 stars,Convenient location and relatively well-maintained vehicle,2 months ago
5 stars,Great and convenient car sharing platform. No sign up fees or whatsoever. But i wished they could put a few cars in the same carpark as there is quite a number of users..,2 years ago
1 star,"Poor product and very poor service.
Look very carefully on the T&C before subscribing to this service. …",a year ago
5 stars,Easy to use getgo the svc is great thanks you.,2 months ago
4 stars,Gets the job done,a month ago
4 stars,Excellent service. Flexible timing for rent.,a month ago
1 star,it is scary to read about hirer having to pay $4k for a slight scratch accident. Better be careful. Getgo needs to clarify on this to calm down the potential hirers like me.,11 months ago
5 stars,User friendly apps great for the retiree like me who just prefer to have a simple and straight forward apps. Great cars with good service. Keep up your work.,2 years ago
5 stars,"Hi everyone,
For those who had their car COE expired,you can try GetGo Carsharing for time being to ease your crave for driving.It is hassle free from using the Apps to get the Rental car.The price is also reasonable.",2 months ago
5 stars,"Good car sharing initiative! CS is responsive even though it's a chat service.
Use my referral code for $5 off - CR6OG3P3 if you are looking for a  GetGo Promo code!",2 years ago
5 stars,Convenient for all users.,a month ago
1 star,Not gonna drive get go again. Met with an accident when it was clearly isn’t my fault but need to pay for almost 8k. I dont know how they evaluate and access accident reports.,a year ago
4 stars,Reasonably priced car sharing service.,2 months ago
5 stars,Great driving experience with GetGo car.,2 months ago
4 stars,Very good car available on time,2 months ago
4 stars,Service is good.. need better improvement and cleanliness,a month ago
5 stars,Convenient and fuss free car sharing!,2 months ago
5 stars,Convenient and easy to rent their cars,2 months ago
5 stars,Amazing Getgo services and great cars,a month ago
4 stars,The customer service is very good. Probably the best car rental company here. Many Locations.,10 months ago
4 stars,Multiple locations for easy access to the cars.,2 months ago
4 stars,It's easy to use and found aplenty in the wild. What would make it better is to increase the fleet around Jurong West street 42. And this is hope against hope but if GetGo can provide one-way trips,2 years ago
5 stars,Begin using GetGo and love how straightforward the app is.,2 months ago
5 stars,Convenient,a month ago
5 stars,Very convenient and ease to book a car. Allow the convenience of having a car without having to pay an exorbitant amount to own a car.,a year ago
5 stars,Great app always fulfills my needs,a month ago
5 stars,Get go car sharing is the best among other car sharing compartitor. The price ia awesome and not too expensive to rent.  I would recomended get go car sharing with hasle free no headache to pump petrol everything is included.,a year ago
5 stars,Very convenient.  Online support is efficient.,2 months ago
4 stars,New cars,2 months ago
5 stars,Reliable ride... so far so good!,a month ago
1 star,Bookes electric car,a year ago
1 star,"Unfair and inflexible system...

Booking ID",a year ago
5 stars,Get to experience to drive in different car which is nice.,2 months ago
5 stars,Easy rental for P plate drivers :),2 months ago
5 stars,Most convenient car sharing platform,a month ago
4 stars,Great platform for car sharing.,a month ago
3 stars,REFERAL CODE DID NOT WORK. some minor issues like aircon only works after driving for sometime and weird bugs like « key is missing » but overall ok. Would be better if there is a hotline to call.,a year ago
5 stars,User friendly car sharing app,a month ago
5 stars,"Easy ti use apps
Friendly customer service",2 months ago
5 stars,Its very convenient and nearby my area.,2 months ago
5 stars,Convenient and easy for car booking.,2 months ago
5 stars,Good service,2 months ago
4 stars,Go to car rental company if u planning for supper.,2 months ago
5 stars,Convenient and cheap to use Getgo then grab,a month ago
5 stars,Efficient and money saving solution for moms with kids.,a month ago
5 stars,GetGo is the leading car rental company in the world.👍👍👍 …,2 months ago
4 stars,Convenient! Helpline chat pretty prompt and helpful.,2 months ago
4 stars,Always had a good experience when using GetGo,2 months ago
5 stars,Best carsharing service out there. We use this service for regular deliveries at almost no friction. Finally a car sharing service that's simple and affordable,2 years ago
5 stars,I highly recommend Getgo as it is very accessible and affordable,2 months ago
5 stars,Very convinent for booking and returning the cars.,2 months ago
5 stars,"I have tried several car sharing and rental services.

GetGo is by far the better one",a year ago
5 stars,Easy to locate the car. Awesome car.,2 months ago
4 stars,Thumbs up its so Convenient with the multi location.,2 months ago
1 star,beware that if u report a scratch u made,11 months ago
5 stars,Great car sharing app !,a month ago
5 stars,Easy and convenient carsharing platform👍👍 …,a month ago
5 stars,Convenient & affordable. Like the point A-to-A service,a month ago
1 star,Customer Service is really bad and slow. Car doesn't return on time and CS reply slow and said will provide voucher but end of day still gonna chase them for voucher for the time wasted. Horrible...,a year ago
5 stars,Conveniences and cheaper transportation you can have,a month ago
5 stars,Great service and excellent cars.,2 months ago
5 stars,Ez and a good car sharing app,2 months ago
5 stars,Great car sharing service.,a month ago
4 stars,Good drive,a month ago
5 stars,Hassle-free GetGo car ever!!just that it’s best if there can be 1-2hr grace period for extension reserved for hirer to feel relief and not in a hurry especially when reaching the end rental time..just my 2cents piece of mind..✌️,a year ago
5 stars,V convenient. Easy to use app,2 months ago
3 stars,"Heavy user .Good car with good price

Good  Effective help service  online when customer need helps",2 months ago
5 stars,Convenient to use and located at many places.,a month ago
5 stars,Very convenient,2 months ago
5 stars,Fast N easy .. clean car,2 months ago
5 stars,Cheap and easy way to travel around,a month ago
5 stars,A joy to use each time. Hands down!,2 months ago
5 stars,Convenient and easy going app to use.,a month ago
5 stars,Excellent customer service with great personality.,2 months ago
5 stars,"App is user-friendly
Car is well maintained
Cust care response is swift as well …",2 years ago
5 stars,Easy and seamless way to book a car,2 months ago
1 star,You should ensure that headlights should be set to turn on automatically. Have come across at least 3 incidences of drivers not running their headlights at nite,a year ago
3 stars,Reviews,a year ago
5 stars,Fast and simple. Really like the service. So far all the bookings started and ended smoothly. Hope they can add more cars in the neighbourhood.,a year ago
5 stars,Nice for a short trip! User friendly!,a month ago
1 star,[UNRELIABLE CAR BOOKING SYSTEM,a year ago
5 stars,"Minimum effort during registration.
Booking & Confirmation is always a breeze.
Possibly a better option than other car-sharing initiatives.",2 years ago
1 star,The help centre doesn’t helps at all. waste my bloody time waiting for them to unlock the car and after a few minutes they told that there’s some issue connectivity. what slow company is this?,a year ago
5 stars,Hassle free app! Clean car,2 months ago
5 stars,Please repair n inspect car no. SLG7942G connection problem with the apps,2 years ago
5 stars,Good place to rent car.,2 months ago
5 stars,We have always been taking taxi or public transport to bring our 2 boys out,a year ago
5 stars,GetGo.Always around when I need it. Best car sharing. Worth it. Good customer service. Offers and discounts every now and then.,2 years ago
5 stars,I just get back my iphone left in getgo after I returned the vehicle after few hours,9 months ago
5 stars,It very convenient and easy to use,2 months ago
1 star,"i  filed a dispute on 11/1 and it has been 2 weeks since I got a reply. I reached out on 3 occasions and always will get the same reply ""Your dispute is still processing"". How long would you all need to get back to me on a resolution? 1 …",2 years ago
5 stars,Get go is a great help to life in singapore,a month ago
5 stars,Many choices of cars in every location.,a month ago
1 star,Slow and irresponsive customer service,a year ago
5 stars,Hassle free,a year ago
5 stars,good experience,2 months ago
5 stars,Great car rental option!,2 months ago
4 stars,Great app with good cars,2 months ago
5 stars,Superb facility with the hourly rental.,a month ago
1 star,Highly unrecommended. Using unethical ways to charge users penalty when they have failed to inform new users and slap them with a fine. Will not be patronizing this app. Please avoid at all means!,a year ago
5 stars,Best car sharing platform !,a month ago
5 stars,GetGo has the best concept in car sharing in SG but... GetGo need to have a team of cleaners going round to clean inside all cars whenever vehicle aren't use in between time.. U can't let yr loyal customers do the cleaning all the time cos …,a year ago
5 stars,Always a pleasant ride with Getgo,a month ago
5 stars,Wonderful app to grab a car for hourly used.. Easy to booked and helpful admin to help if you require any assistance or enquiries,a year ago
5 stars,Great app. Good support.,a month ago
1 star,First time using it and the car cannot be found. They only told me the car cannot be used after I realize the car is not there and booking has started. Such bad service.,9 months ago
4 stars,I love the ionic car better,2 months ago
5 stars,Very good car sharing,a month ago
5 stars,Nice to get to rent a car in HDB estate wirhout going to a rental car company. It is very convenient and the app is easy to use too.,a year ago
5 stars,Good car sharing platform!,2 months ago
1 star,GetGo has given me the worst Lunar New Year Eve!!! I have a confirmed booking 2 weeks beforehand but when I go to collect the car at my booked hour,2 years ago
5 stars,GetGo is really the best ever car sharing I ever had..... So convinient... From the start of my.. booking till I omplete my.... booking.. I noticed the team on duty are so helpful... Will guide whoever need help... Really fast enough..i.really appreciate it,a year ago
5 stars,Very convenient and easy to use,a month ago
5 stars,solid experience with solid online support system,2 months ago
1 star,Roach infested car. But just the cherry on top is how the live chat did not even bother to pretend to care about the well being of customer. Utterly disappointed with the experience.,a year ago
5 stars,Great car sharing app,a month ago
5 stars,Easy to use and very convenient.,2 months ago
5 stars,Easy to book and get the vehicle,a month ago
5 stars,I just love this car sharing scheme... It's easy to access to the car... Reward you for top up the fuels.... What more... Kudos GetGo Carsharing.... 🌟🌟🌟🌟🌟🌟👍 …,a year ago
5 stars,Really appreciate the great driving experience and for rewarding users with discount codes! Definitely will recommend GetGo to my friends! 😊 …,a year ago
5 stars,Very good experience. Especially EV.,a month ago
5 stars,pre n after used checks can b a pain but GG staff v helpful n patient needless to say abt its economic pricing n extensive fleet so take heart driving their precious 🚗🚙  c” …,a year ago
3 stars,Could be better if cleaner vehicle,a month ago
3 stars,Ok lahhh nt bad lorh I would say afterall.,2 months ago
1 star,"About to end my booking
but cant lock the car..than i have started live chat and customer service staff said will help lock the car..after 1hr 30min ++ i noticed that keep receiving …",a year ago
1 star,Very dirty the car,11 months ago
5 stars,Providing a flexible and convenient carsharing.,2 months ago
1 star,"I have receiving incessantly your advertiments ony mobile phone despite by flagging that i do not need your service
Please please stop sending your adverts again. Its intereferes with my normal routine",11 months ago
5 stars,Best car sharing app ever!!!! My family and I had lots of fun renting different cars especially stavic!!! Our favourite!!!,2 years ago
5 stars,easy to use and great for convenience!,2 months ago
1 star,"Super lousy app.
Couldn’t log in for a long time and when I do they told me my account was suspended for $0.07 which was not even notified to me for the only ride I made. …",a year ago
4 stars,Convenient car sharing with new cars,2 months ago
1 star,A terrible user journey with poor customer service. Has an email address but no one attending it.,6 months ago
5 stars,great car and customer services,a month ago
5 stars,good rental and good rates for hours.,2 months ago
5 stars,Convenient and very easy to use.,a month ago
5 stars,Great work by the team behind this. Thank you.,2 months ago
1 star,"Aready book 1 month early for hari raya,and 2 more week to go get a msg from getgo that the car is unsuitable for use and ask me to cancel the booking...",a year ago
5 stars,Very easy to use and convenient,2 months ago
4 stars,good and convenient for short trips!,a month ago
5 stars,Excellent support from getgo customer care,2 months ago
5 stars,Excellent cars,a year ago
1 star,This is so ridiculous,a year ago
1 star,Useless chatbot system. All the nice comments here have not experience a problem booking. Once you encountered one,a year ago
5 stars,Good price and easy to access.,a month ago
5 stars,Easy to use. Connivence for users.,2 months ago
3 stars,The car was dirty and have foul smell.,a month ago
5 stars,Conveniently located,a month ago
5 stars,great experience. hassle free. price is reasonable. wish there are more cars in my hood,a year ago
5 stars,Fantastic,2 months ago
4 stars,Good service and will continue to use,2 months ago
4 stars,Fuss free car sharing!,2 months ago
5 stars,Easy to use and so convenient!,a month ago
5 stars,Clean and well maintained car,a month ago
4 stars,Easy to booked & have promo,a month ago
5 stars,Best car sharing app,a month ago
5 stars,Good car sharing service,a month ago
5 stars,Conveniences and easy to book or use,a month ago
5 stars,So far the best car sharing platform have used. Hassle free and easy to use. Recommended,a year ago
5 stars,Convenient locations and opportunities to drive.,2 months ago
3 stars,Convenient location and great service.,a month ago
5 stars,"Such a brilliant car sharing idea.
Cars are well maintained with tip top condition.
Keep it up!
Go Gets go! Go Gets go!",2 years ago
1 star,Lousy customer support system. Totally unreliable and very inconvenience to be relied on. Your customer service support protocols and systems are a joke!,11 months ago
1 star,Booked a car on Saturday and the car was not able to move off. Contact their customer service but receive no reply at all. Up till now still unable to get full refund.,a year ago
5 stars,Awesome and very easy to access,a month ago
5 stars,It is very convenient and affordable.,a month ago
5 stars,GetGo service always never dissaponts me,a month ago
5 stars,Good place,a month ago
4 stars,Last minute informing of change of policies. Sending out emails at 5.03am with immediate effect and then making late charges to customer …,a year ago
1 star,Horrible service . Not advisable to use GetGo . First experience is bad .. second experience also worse . Chat live takes so long to reply you . Can’t operate properly,a year ago
5 stars,good availability and decent pricing,a month ago
5 stars,"Awesome car sharing platform. Hassle free.
No membership fee. Use as and when. Freedom to drive.",2 years ago
1 star,Simple useless,10 months ago
5 stars,Easy to book and friendly services,2 months ago
1 star,Bluetooth to connect often have issues. Cars are mostly dirty.,9 months ago
5 stars,After ending my booking I forget something in the car I was able to retrieve it even I end my booking thanks to the team that help me out.,a year ago
4 stars,Easy to get and find the car,a month ago
5 stars,The fleet of cars are well maintained,a year ago
1 star,Terrible service and customer support. Major screw up on their part and did not even apologize or even try to make it right. I'm certain that their support agents are not trained at all,a year ago
5 stars,Newly open bird’s paradise 👍👍👍 …,2 months ago
5 stars,"Great convenience and service

Appreciate it",a month ago
5 stars,Fast easy n no hassle.,a month ago
5 stars,Very good,a month ago
5 stars,Easily accessible and simple to use,2 months ago
5 stars,Good experience for me and my family,a month ago
5 stars,Great platform easy and convenient way to book a car. There are car around same postal 560455 and 560456 great.,a year ago
5 stars,Convenient and easy to use 👌 …,a week ago
1 star,Horrible service. They don't have a Customer Service Hotline for someone in trouble. So you just chat with them and wait a response in 10-15 mins when you actually need a person to talk to !!!! …,a year ago
5 stars,Fast and easy booking plus no deposit whatsoever.. Recommended to a lot of friends and relative.. Live chat very active too.. Thumbs up!!!,2 years ago
5 stars,Excellent service,a month ago
5 stars,"Nice app.. easy to use.. cars are ( so far so ... ) good.
Good models available of use. So.. niice going getgo...",a year ago
5 stars,👍 …,a month ago
2 stars,Vehicles are not maintained regularly.,2 months ago
5 stars,👍 …,2 months ago
5 stars,Like that cars are well maintained and the ease of booking and collecting car through the app.. Just one greedy wish of having more cars in the area !,2 years ago
5 stars,Its easy to locate the cars that have been provided by them and the they had an outstanding service and friendly.,2 months ago
5 stars,Very convenient and cost saving!!!,a month ago
5 stars,Better and more convenient than other hourly rental company. And also cheaper. And best is most new cars,a year ago
5 stars,Convenient and useful for running errands,a month ago
5 stars,Great service. Thank you,2 months ago
5 stars,Extremely useful!!!,2 months ago
4 stars,Very pleased with the service. The cars are also very nicely located and are easisily accessible all over the island.,a year ago
5 stars,Good service,a year ago
5 stars,Great app,2 months ago
5 stars,Easy app,2 months ago
5 stars,Good app,2 months ago
4 stars,Very good,2 months ago
4 stars,so far ok using getgo,2 months ago
5 stars,Car are mostly new and clean,a month ago
5 stars,Sign up very fast… no deposit gd! I like this service. Might consider selling my car to use this,2 years ago
4 stars,Good point a to point a car sharing,2 months ago
5 stars,Is convenient to me when ever I need a transport as it have many places to drove it👍 And most of the car conditions is good 😊 …,a year ago
5 stars,Very good,2 months ago
5 stars,Easy to do booking.,4 weeks ago
5 stars,Hassles free. Convinience,a year ago
5 stars,Customer service is good and efficient,a month ago
1 star,Negative if I can. Dirty cars. Rude cs. Bill you hefty invoice. This is how they earn money.,a year ago
5 stars,its convenient to rent a car!,a month ago
5 stars,Easy to use and convenient...,a month ago
5 stars,Easiest way to rent yr car and prompt reply for any issues arises. Good job GetGo!,a year ago
5 stars,A very simplified platform with no hassle and ease of use. Keep up the good work and keep on improving the application.,a year ago
5 stars,"Easy access to cars as there are quite a number parked nearby.
I love the Mazda 3.",2 years ago
1 star,Made a wrong booking and was unable to use first time promo code for updated booking. pretty inflexible and customer service just asked you to read TnC. Great customer service 😂 …,a year ago
5 stars,GetGo is easy platform usage👍👍👍 …,a month ago
1 star,"Been using their services since Dec 2021.
The support is horrible",a year ago
5 stars,Never disappoint me,2 years ago
5 stars,Fuss free & straight forward,2 months ago
5 stars,convenient for short trip here and there,a month ago
5 stars,We would lijecto bring to your attention that the car at blk 385 Yishun Ring Road is always not available but the is patked there in the location car park  pls add more cars to this location. Thank you,a year ago
5 stars,Easy,2 months ago
5 stars,Great experience with competitive rates! Hope to see more cars in my area,a year ago
5 stars,Great selections of cars,2 months ago
5 stars,I like getgo. Let's go,2 months ago
5 stars,Family enjoy to ride.thanks,a month ago
5 stars,Easy and convenient to use.,a month ago
5 stars,It is very useful and convenient,2 months ago
5 stars,Easy access and drive 👏 …,2 months ago
3 stars,convenient and its good experiences,2 months ago
5 stars,Nice sharing,2 months ago
5 stars,Convenient way of renting a car.,a month ago
5 stars,Awesome service. Hassle Free and good vehicles at disposal. Love the service and the app is super easy !!,a year ago
5 stars,Have been using this car rental service frequently and not worry about high cost of maintaining a car.,a year ago
5 stars,Convenient and hassle free 👍🏽 …,a month ago
5 stars,Hi,2 months ago
5 stars,Excellent and convenient location.,a month ago
5 stars,Tried many rental company and I dare to say that GetGo is the best car rental company. Thank you for opening the company...,2 years ago
5 stars,its a good app to use,a month ago
5 stars,convenient and easy to use!,2 months ago
4 stars,I think overall is good.,2 months ago
5 stars,Convenient and easy to use!,a month ago
4 stars,Cars are accessible and so far,a year ago
5 stars,Assistance is prompt when help is needed.,2 months ago
5 stars,Awesome driving services,a month ago
5 stars,So far so good!,a month ago
5 stars,Very easy to use,a month ago
5 stars,Easy app to book!,2 months ago
5 stars,Very convenient and affordable,a month ago
5 stars,Customer service is great!,2 months ago
5 stars,The best car sharing apps ever,a year ago
1 star,Scammer. Alot of hidden charges,3 months ago
5 stars,Generally happy wi the GetGo,a month ago
4 stars,Easy and Convenient to Book,a month ago
1 star,Car is always very dirty. People don’t really take care and the car door was tented. Picture uploaded with the damage door also nothing done.,2 years ago
5 stars,So far so good!,a month ago
5 stars,Excellent car ride.,a month ago
5 stars,My family’s go-to carsharing. Thank you for making getgo! We truly appreciate the efficiency 👍🏼 …,2 years ago
5 stars,Great service provided !,2 months ago
5 stars,Just a comparison…. We should have a start trip and an end trip photoshoot on the vehicle. You never know when sabotage happened!!!,a year ago
5 stars,Good.,a month ago
5 stars,It is easy to book anytime anywhere. Love the Getgo car,a year ago
5 stars,User-friendly and convenient,2 months ago
5 stars,Good experience driving.,2 months ago
5 stars,Hassle-free service and would totally recommend!  App is great and the service keeps getting better. Love it! 😍 …,a year ago
4 stars,Very convenient to utilise 👍👍👍👍 …,a month ago
5 stars,Had a good experience with getgo,2 months ago
5 stars,Getgo is the best carsharing company which provide good rates  and good quality vehicles,a year ago
4 stars,fuss free and easy to use. however limited car on the location i’m at.. ☹️,a year ago
5 stars,Easily accessible and convenient,2 months ago
4 stars,Good customer service support,2 months ago
1 star,Racist app,8 months ago
5 stars,Freedom to drive..the app is user friendly..customer service is very very helpful,a year ago
3 stars,So far good experience. But is a little pricy for the hours driven. Millage charge can decrease.,2 years ago
5 stars,"Best car sharing ever.. lifesaver..
Hopefully in future add more car in anchorvale link pls",a year ago
5 stars,Getgo is really good.,2 months ago
5 stars,The car was clean and new,2 months ago
